,label,A_APPROVED,A_Accepted,A_Activated,A_CANCELLED,A_DECLINED,A_Finalized,A_Partly_submetted,A_Preaccepted,A_Registered,A_Submitted,O_Accepted,O_Cancelled,O_Created,O_Declined,O_Selected,O_Sent,O_Sent_back,W_Assess_fraude,W_Assessing_application,W_Calling_after_sent_offers,W_Calling_to_add_info_app,W_Change_contact_details,W_Filling_info_application,W_Fixing_incoming_lead
5750,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0
5751,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5752,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,26,0,0,9,0
5753,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5754,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,12,0,0,3,0
5755,2,0,1,0,1,0,1,1,1,0,1,0,4,4,0,4,4,0,0,0,29,0,0,13,3
5756,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5757,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5758,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3
5759,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0
5760,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5761,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
5762,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
5763,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,14,21,65,0,15,0
5764,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5765,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5766,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5767,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5768,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5769,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,11,0,0,7,0
5770,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5771,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5772,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5773,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5774,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5775,1,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,1,0,10,10,14,0,5,0
5776,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,25,0,0,11,0
5777,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5778,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5779,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5780,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5781,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5782,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5783,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,18,0,0,3,3
5784,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,5,11,0,0,3,0
5785,0,0,1,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,0,3,14,0,0,5,0
5786,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
5787,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,5,5,0,0,3,3
5788,1,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,1,0,13,12,17,0,3,0
5789,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,14,11,7,0,3,5
5790,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,9,9,0,0,3,0
5791,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5792,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,10,0,0,13,0
5793,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5794,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,10,9,11,3,5,3
5795,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3
5796,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5797,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3
5798,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,6,5,5,0,7,0
5799,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5800,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,7
5801,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,7,0,0,3,0
5802,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,42,0,0,9,0
5803,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0
5804,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,13,22,50,0,5,0
5805,1,1,1,1,0,0,1,1,1,1,1,1,5,6,0,6,6,1,0,17,32,0,0,3,0
5806,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5807,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5808,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3
5809,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,6,0,0,5,3
5810,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,5,5,5,0,5,0
5811,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,5,0,0,5,0
5812,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5813,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5814,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,6,11,122,0,9,0
5815,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3
5816,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
5817,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,7,0,0,5,0
5818,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,15,0,0,7,3
5819,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,6,11,3,0,5,0
5820,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5821,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
5822,1,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,1,0,10,10,12,0,5,3
5823,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
5824,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,16,0,0,5,0
5825,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,3,8,0,0,5,0
5826,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,7,0,0,3,0
5827,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5828,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,5
5829,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,7,0,0,3,3
5830,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5831,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5832,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5833,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5834,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,8,17,5,0,7,0
5835,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5836,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5837,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,9,0,0,5,3
5838,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5839,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,3,0,0,3,0
5840,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,24,0,0,3,0
5841,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5842,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
5843,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5844,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5845,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5846,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
5847,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5848,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5849,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,3
5850,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5851,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,15,0,0,3,0
5852,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5853,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,5,0,0,3,0
5854,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3
5855,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5856,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,8,3,19,0,5,0
5857,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,3
5858,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5859,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0
5860,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
5861,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5862,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5863,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,3
5864,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5865,1,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,1,0,6,8,12,0,3,5
5866,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5867,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5868,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5869,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
5870,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5871,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5872,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5873,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,5,17,0,0,3,3
5874,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5875,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,11,0,0,7,3
5876,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5877,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5878,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5879,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
5880,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5881,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5882,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
5883,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,5,9,0,0,5,0
5884,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5885,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,15,0,0,3,0
5886,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5887,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
5888,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5889,1,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,1,0,10,27,7,0,7,3
5890,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,20,0,0,7,0
5891,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,15,0,0,5,0
5892,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,3
5893,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5894,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5895,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5896,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,3,0,0,5,3
5897,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,21,0,0,13,0
5898,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,21,0,0,7,0
5899,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5900,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
5901,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,6,9,27,0,11,5
5902,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5903,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,3,0,0,5,3
5904,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5905,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5906,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,21,0,0,7,0
5907,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5908,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5909,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,21,0,0,3,0
5910,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5911,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3
5912,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5913,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5914,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,3,6,0,0,3,3
5915,1,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,2,0,6,7,53,0,11,3
5916,0,0,1,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,0,8,12,5,0,5,5
5917,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5918,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5919,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5920,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
5921,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5922,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
5923,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,12,10,5,0,5,3
5924,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5925,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5926,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,24,0,0,3,0
5927,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5928,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5929,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5930,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,3,11,0,0,3,0
5931,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5932,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0
5933,1,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,2,0,6,12,21,0,3,0
5934,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5935,0,0,1,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,0,3,30,11,0,9,3
5936,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5937,0,0,1,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,0,10,18,11,0,15,0
5938,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5939,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5940,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5941,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5942,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5943,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,8,0,0,9,0
5944,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,12,13,12,0,9,3
5945,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5946,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
5947,0,0,1,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,0,6,26,7,0,3,0
5948,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
5949,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,3
5950,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,5,0,0,7,0
5951,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5952,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5953,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5954,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0
5955,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,3
5956,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,5,13,9,0,5,0
5957,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0
5958,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,5,3,0,0,3,0
5959,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
5960,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
5961,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
5962,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,47,0,0,3,0
5963,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,5,3,0,0,7,0
5964,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,9,0,0,3,0
5965,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
5966,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3
5967,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5968,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,9,0,0,7,0
5969,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3
5970,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,18,0,0,3,3
5971,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5972,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5973,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5974,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5975,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,5,13,0,0,3,0
5976,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
5977,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
5978,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5979,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,8,3,3,0,3,0
5980,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,13,0,0,15,3
5981,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,3,0,0,3,0
5982,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5983,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5984,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,22,0,0,9,0
5985,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,3
5986,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,12,0,0,5,0
5987,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,3,0,0,3,3
5988,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5989,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5990,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,11,11,0,0,17,0
5991,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5
5992,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,12,0,0,11,0
5993,0,0,1,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,0,3,5,15,0,5,0
5994,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,3,0,0,3,3
5995,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5996,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,23,0,0,7,3
5997,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5998,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,5,0,0,3,0
5999,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
6001,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,13,3,14,0,5,0
6002,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
6003,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
6004,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,11,5,10,0,7,5
6005,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6006,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
6007,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,10,0,0,15,0
6008,1,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,1,0,3,12,3,0,7,0
6009,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
